TF	Target	combined_confidence
Aebp2	Sh3kbp1	0.49057654286385227
Tbx21	Slc1a4	0.49057654286385227
Mtf2	Slc6a6	0.49057275530069466
Stat1	Eif4e3	0.49057275530069466
Irf2	Mgat4b	0.490568967737537
Atf5	Slc7a3	0.4905651801743794
Sp100	Rap1gds1	0.4905613926112218
Zfp202	Stard5	0.4905613926112218
Pbx2	Irf4	0.49055760504806417
Relb	Gatm	0.49055381748490656
Atf5	Rap1gds1	0.49055002992174895
Egr3	Ostf1	0.49055002992174895
Zfp51	Cndp2	0.49054245479543374
Zfp426	Fli1	0.49053487966911846
Bcl11b	Ncoa1	0.49053109210596085
Cebpb	Ercc5	0.49053109210596085
Mga	Sec14l1	0.49052730454280324
Sp3	Cln6	0.49052730454280324
Cic	Vav3	0.49052351697964564
Gabpa	Mfge8	0.49052351697964564
Klf6	Bid	0.490519729416488
Satb1	Ncoa1	0.490519729416488
Klf9	Tnfaip8	0.4905159418533304
Tbx21	Gja1	0.4905121542901728
Gabpa	Edem1	0.4905083667270152
Zfp688	Acsbg1	0.4905083667270152
Stat2	Adam19	0.49050457916385753
Kdm5b	Sdcbp2	0.4905007916006999
Cux1	Rdh11	0.4904970040375423
Stat3	Pgrmc1	0.4904932164743847
Sp3	Stx7	0.4904894289112271
Zfp296	Thap4	0.4904856413480695
Stat3	Tpm1	0.4904818537849119
Smad4	Il18r1	0.49047806622175427
Zhx1	Rap1gds1	0.49047806622175427
Klf10	Gnpda1	0.4904742786585966
Hes6	Egln1	0.490470491095439
Arid3b	Tsc22d3	0.4904667035322814
Hif3a	Trps1	0.4904667035322814
Eea1	Mta3	0.49045912840596617
Tbx21	Cd160	0.49045534084280856
Zfp472	Ethe1	0.49045155327965095
Runx1	Ss18	0.49044776571649334
Sox4	Sh3kbp1	0.49044776571649334
Rreb1	Tef	0.4904439781533357
Zeb2	Crtam	0.4904439781533357
Foxp1	Itm2a	0.49044019059017807
Fosl1	Nfat5	0.49043261546386285
Stat1	Cd86	0.49043261546386285
Egr3	Atp1a1	0.49042882790070524
Atf5	Vegfb	0.49042504033754764
Junb	Rhebl1	0.49042504033754764
Zfp101	Slc3a2	0.49042125277439
Sp3	Slc9a3r1	0.4904174652112324
Zfp160	Galm	0.49040610252175953
Irf8	Rtp4	0.4904023149586019
Atf2	Rcsd1	0.4903985273954443
Foxo3	Emp3	0.4903985273954443
Arid3b	Ndst1	0.4903947398322867
Fosl1	Marcksl1	0.4903947398322867
Egr3	Mfge8	0.4903909522691291
Ncoa1	Fth1	0.4903909522691291
Cdc5l	Ltb	0.4903871647059715
Atf5	Piga	0.4903833771428139
Fli1	Csf2	0.4903833771428139
Sox4	Fes	0.4903795895796562
Foxn2	Ptprf	0.4903758020164986
Nfat5	Ptp4a3	0.4903758020164986
Atf2	Vav3	0.490372014453341
Ddit3	Asf1a	0.4903682268901834
Snapc2	Anxa11	0.4903682268901834
Foxn2	Cd4	0.4903644393270258
Atf2	Rabgap1l	0.49036065176386817
Srebf2	Prkch	0.49035307663755295
Fosl1	Ell2	0.4903492890743953
Zfp707	Fau	0.4903455015112377
Fosb	Rrad	0.49033792638492246
Smad4	Sorl1	0.49033792638492246
Cic	Plscr3	0.49033413882176485
Zfpm1	Slfn2	0.49033413882176485
Mxd4	Heatr1	0.49033035125860724
Patz1	Marcksl1	0.49032656369544964
Rest	Ppme1	0.49032656369544964
Irf4	Ptbp2	0.490322776132292
Zmiz2	Nfkbia	0.490322776132292
Bcl11b	Mllt3	0.49031520100597675
Hes6	Slc19a2	0.49031141344281914
Cebpg	Ets1	0.49030762587966153
Zbtb32	Tapbpl	0.49030762587966153
Drap1	Krtcap2	0.4903038383165039
Terf1	Nfe2l2	0.4903038383165039
Rreb1	Rasgrp1	0.4902962631901887
Snapc2	Gadd45g	0.4902962631901887
Rora	Crtam	0.4902886880638735
Nfe2l2	Stra6	0.4902849005007158
Tcf3	Cnot1	0.4902849005007158
Aebp2	Rbmx	0.4902811129375582
Zbed4	Pcmt1	0.4902811129375582
Cc2d1a	Mvp	0.4902773253744006
Trps1	Stat3	0.4902773253744006
Gabpa	Commd9	0.490273537811243
Hif1a	Hemk1	0.490273537811243
Zfp426	Ccl1	0.4902697502480854
Trps1	Map4k4	0.4902659626849278
Atf5	Nme4	0.49026217512177017
Cic	Ptprc	0.49025838755861256
Mtf2	Tnni1	0.49025838755861256
Nfe2l2	Pgs1	0.4902508124322973
Zfp277	Naca	0.4902508124322973
Zfp277	Max	0.4902470248691397
Zfp35	Ddx51	0.4902470248691397
Klf9	Tmem71	0.49023944974282446
Zeb2	Hmgcl	0.49023944974282446
Hif1a	Gadd45g	0.49023566217966685
Rest	Trat1	0.49023187461650924
Klf4	Notch2	0.49022808705335164
Zmiz2	Dnmt3a	0.49022808705335164
Gabpa	Slfn2	0.490224299490194
Nr4a3	Inpp5a	0.490224299490194
Ash1l	Rpl36al	0.49022051192703636
Ncoa1	Trib3	0.49022051192703636
Maff	Cltb	0.49021293680072114
Zbtb22	Cdc42ep3	0.49021293680072114
Irf4	Sfmbt2	0.49020914923756354
Zfp654	Tubgcp5	0.49020914923756354
Bbx	Rbms2	0.4902053616744059
Phf20	Tnnt2	0.4902053616744059
Stat2	Zfp426	0.4902015741112483
Egr3	Minpp1	0.4901977865480907
Fosl1	Ptpn1	0.4901977865480907
Cc2d1a	Mapkbp1	0.4901939989849331
Irf8	Sema4f	0.4901939989849331
Lef1	Cebpb	0.49019021142177543
Zfp426	Il3	0.49019021142177543
Nr4a2	Scml4	0.4901864238586178
Kdm5b	Ethe1	0.4901826362954602
Egr2	Flot2	0.490175061169145
Aebp2	Adarb1	0.4901712736059874
Tef	Il17a	0.4901674860428298
Xbp1	Dhcr7	0.49016369847967217
Zfp445	Cdadc1	0.49016369847967217
Clock	Ccl20	0.4901599109165145
Arid3a	Lgmn	0.4901561233533569
Zfp202	Pla2g12a	0.4901523357901993
Klf2	Eef1a1	0.4901485482270417
Crem	Il2rb	0.49014476066388407
Klf10	Cxcr6	0.49014097310072646
Zfp90	Pex19	0.49014097310072646
Nr1d2	Il3	0.49013718553756885
Gata3	Tmbim1	0.49013339797441124
Nfe2l2	Dbt	0.49013339797441124
Lef1	Id1	0.4901296104112536
Atf5	Acad8	0.49012582284809597
Ets2	Cd4	0.49012582284809597
Cebpb	Cmtm7	0.49012203528493836
Rel	Trib1	0.49012203528493836
Cc2d1a	Nudt4	0.49011824772178075
Litaf	Parp9	0.49011067259546554
Cbx2	Sh3bp1	0.4901030974691503
Nr4a2	Glipr1	0.4901030974691503
Cxxc1	Pter	0.4900993099059927
Son	Psph	0.49009552234283504
Zfp568	Myb	0.49009552234283504
Plagl1	Adam19	0.49009173477967743
Zeb1	Nfkbia	0.49009173477967743
Sox4	Lta	0.4900879472165198
Zfp654	Tmc6	0.4900841596533622
Ddit3	Picalm	0.4900803720902046
Mga	Arid3a	0.490076584527047
Tcf4	Nt5e	0.490076584527047
Cebpb	Abhd4	0.4900727969638894
Nhlh1	Inpp5b	0.4900727969638894
Litaf	Mllt6	0.4900690094007318
Stat3	Tnfsf11	0.4900690094007318
Creb3l2	Gdi1	0.4900652218375741
Nr1d2	Nfatc1	0.4900652218375741
Nfic	Cdc25b	0.4900614342744165
Bhlhe40	Mapkbp1	0.4900576467112589
Phf20	Serpine2	0.4900576467112589
Zfp426	Rassf1	0.4900538591481013
Klf9	Ndrg1	0.4900500715849437
Skil	Stambp	0.4900500715849437
Cux1	Vav3	0.49004628402178607
Phf20	Pgrmc1	0.49004628402178607
Cc2d1a	Stx1a	0.49004249645862846
Cebpb	Ap3b1	0.49004249645862846
Nfic	Il12rb1	0.49003870889547085
Zmiz2	Nfil3	0.49003870889547085
Hes6	Ppp1r10	0.4900349213323132
Nfkb1	Lpin2	0.4900349213323132
Zbtb48	Gla	0.4900311337691556
Irf1	Lta	0.49002734620599797
Junb	Il9	0.49002734620599797
Relb	Stat2	0.49002355864284036
Fosl2	Sertad1	0.49001977107968275
Trps1	Prickle1	0.49001977107968275
Foxo3	Slc39a8	0.49001598351652514
Satb1	Tnfsf4	0.4900084083902099
Gata3	Cish	0.4900046208270523
Zfp426	Sytl3	0.49000083326389465
Klf6	Rhebl1	0.48999704570073704
Rxrb	Gcnt2	0.48999325813757943
Mxi1	Rgs1	0.4899894705744218
Zfp280c	Cdc42ep3	0.4899856830112642
Crem	Foxp1	0.4899818954481066
Litaf	Rxra	0.4899818954481066
Irf1	Wdr82	0.489978107884949
Tcf3	Fau	0.489978107884949
Zfp568	Uros	0.4899743203217914
Arid3a	Sec24d	0.4899705327586337
Nhlh1	Pdcd1lg2	0.4899629576323185
Mga	Minpp1	0.4899553825060033
Zbtb32	Pck2	0.4899553825060033
E4f1	Egr2	0.4899515949428457
Mtf2	Asf1a	0.4899515949428457
E2f1	Ada	0.48994780737968807
Foxn2	Prickle1	0.48994780737968807
Pou6f1	Snx19	0.48994401981653046
Hes6	Rab4b	0.4899402322533728
Klf6	Clic4	0.4899402322533728
Phf20	Slc2a3	0.4899364446902152
Zkscan1	Snx19	0.4899364446902152
Mafg	Litaf	0.4899326571270576
Zfp90	Dclre1a	0.4899326571270576
Bbx	Nfe2l2	0.48992886956389997
Tef	Max	0.48992886956389997
Mafg	Rpl24	0.48992508200074236
Sp3	Ubtd1	0.48992508200074236
Cdc5l	Akr1c13	0.48992129443758475
Aebp2	Sfmbt1	0.48991750687442714
Zfp277	Kcnmb4	0.48991750687442714
Klf3	Cd44	0.48991371931126954
Rel	Ppp1r10	0.48991371931126954
Stat2	Dst	0.4899099317481119
Atf2	Rexo4	0.48990614418495426
Mtf2	Rpgrip1	0.48990235662179665
Cxxc1	Tex15	0.48989856905863904
Runx1	Cdc42ep3	0.48989856905863904
Stat3	Rexo4	0.48989478149548144
Snapc2	Aig1	0.4898909939323238
Elk3	Aldh3a2	0.4898872063691662
Stat2	Tmc6	0.4898872063691662
Phf1	Adrb2	0.4898834188060086
Zfp280c	Rbm15	0.4898834188060086
Cggbp1	Ifit1	0.48987584367969333
Zbtb44	Tnip2	0.48987584367969333
Zfp35	Rgs1	0.4898682685533781
Zbtb32	Cd44	0.4898644809902205
Atf5	Tle1	0.4898606934270629
Stat3	Sh2d3c	0.4898606934270629
Hif3a	Lpxn	0.4898569058639053
Cggbp1	F2rl1	0.4898531183007477
Irf4	Cpox	0.4898417556112748
Dzip1	Ankmy2	0.4898379680481172
Foxo3	Rpn1	0.4898341804849596
Ncoa1	Psme2	0.4898341804849596
Gata3	Itgb1	0.48983039292180197
Zfp90	Rhbdf1	0.48983039292180197
Zfp202	Ptpn11	0.48982660535864436
Zfp568	Snx19	0.48982660535864436
Cdc5l	Mapk11	0.48982281779548675
Klf4	Wdr82	0.48981903023232914
Relb	St3gal1	0.48981903023232914
Tcf3	Sla2	0.48981524266917154
Cebpz	Smg5	0.48981145510601387
Nfkb1	Cnn2	0.48981145510601387
Crem	Il12rb1	0.48980766754285626
Hif1a	Rassf1	0.48980387997969865
Gabpa	Nefh	0.48980009241654104
Zeb2	Ppp1cc	0.48980009241654104
Snapc2	Got1	0.48979630485338344
Dzip1	Zfp36l2	0.4897925172902258
Zfp202	Mvp	0.4897925172902258
E2f1	Erc1	0.4897887297270682
Foxo3	Acp5	0.48978115460075294
Zbtb1	Ccr7	0.48977736703759533
Mxi1	Nxn	0.4897735794744377
Rara	Tmc6	0.4897735794744377
Litaf	Plagl1	0.4897660043481225
Zfp574	Ndst1	0.4897622167849649
Satb1	Acsl5	0.4897584292218073
Srf	Tnf	0.4897584292218073
Creb3l2	Pdcd1lg2	0.4897546416586497
Fosl2	Vgll4	0.4897546416586497
Bcl11b	Pla2g12a	0.489750854095492
Mga	Slc16a6	0.4897470665323344
Ncoa3	Stab1	0.4897470665323344
Stat5b	Pla2g12a	0.4897432789691768
Tcf4	Uros	0.4897394914060192
Zfp280c	St7l	0.4897394914060192
Mnt	Ostf1	0.4897357038428616
Klf7	Rbmx	0.48973191627970397
Nfkb1	Trib3	0.48973191627970397
Pou6f1	Ptp4a3	0.48972812871654636
Cic	Nckap1	0.48972434115338875
Hif3a	Gata3	0.48972055359023114
Jun	Hif1a	0.48972055359023114
Gpbp1	Pcbp4	0.4897167660270735
Ncoa1	Marveld1	0.4897167660270735
Zfp472	Nudt6	0.48971297846391587
Phf20	Dcxr	0.48970919090075826
Srebf1	Arid3a	0.48970919090075826
Trps1	Creb1	0.48970540333760065
Cux1	Igfbp7	0.48970161577444304
Cux1	Lrba	0.48970161577444304
Pou6f1	Abhd6	0.48969782821128544
Rorc	Trib3	0.4896940406481278
Ankzf1	Mpp1	0.4896902530849702
Bbx	Cyfip2	0.48968646552181255
Irf7	Guca1b	0.48968267795865494
Nfic	Ikbke	0.48968267795865494
Egr1	Pde6d	0.48967889039549733
Zfp87	Fbxo21	0.4896675277060245
Atf2	Rtn4	0.4896637401428669
Myc	Arl4c	0.4896599525797093
Mafg	Fyn	0.4896561650165516
Relb	Moap1	0.4896561650165516
Rxrb	R3hdm1	0.489652377453394
Nfe2l2	Rpl10a	0.4896410147639212
Cebpb	Surf4	0.4896372272007636
Srebf2	Litaf	0.4896372272007636
Bcl11b	Cndp2	0.48963343963760597
E4f1	Psrc1	0.48963343963760597
Mnt	Heatr1	0.48962965207444836
Ncoa1	Adam19	0.48962965207444836
Egr2	Grina	0.4896258645112907
Ncoa3	Atp11a	0.4896258645112907
Elk3	Abca1	0.4896220769481331
Pbx2	Cyp1b1	0.4896220769481331
Gtf2ird1	Ms4a4b	0.4896182893849755
Zfp426	Tnfsf9	0.4896182893849755
Rel	Ltb	0.48961450182181787
Tcf4	Map3k8	0.48961071425866026
Tcf3	Ltb	0.48960692669550265
Zfp51	Vav1	0.48960692669550265
Gata3	Irf4	0.48960313913234504
Zfp644	Plac8	0.48960313913234504
Egr1	Angptl4	0.48959935156918744
Zfp101	Pde7a	0.4895955640060298
Zfp84	Vim	0.48958798887971455
Cux1	Mafg	0.48958420131655694
Ddit3	Dyx1c1	0.48958420131655694
Rel	Cish	0.48958041375339933
Pknox1	Sap30	0.4895766261902417
Zfp202	Gbp4	0.4895728386270841
Sox4	Ppcdc	0.4895690510639265
Atf3	Tnk2	0.4895652635007689
Rreb1	Aig1	0.4895652635007689
Hbp1	Crtam	0.48956147593761123
Cebpb	Ripk2	0.4895576883744536
Zfp445	Acad8	0.4895576883744536
Zfp90	Rab21	0.489553900811296
Xbp1	Ankrd13c	0.4895501132481384
Zfp277	Nedd9	0.4895501132481384
Cdc5l	Max	0.4895463256849808
Irf1	Ddit3	0.4895463256849808
Foxo1	Slc35d1	0.4895425381218232
Sp4	Anxa11	0.4895387505586656
Foxn2	Lsp1	0.4895311754323503
Foxp1	Marveld1	0.4895273878691927
Pou2f2	Lsp1	0.4895273878691927
Irf4	Rsad2	0.4895236003060351
Relb	Osbpl2	0.4895198127428775
Runx2	Plod3	0.48951223761656226
Zfp426	Got1	0.48950466249024704
Rest	Plekha2	0.48949708736393177
Litaf	Wisp1	0.48948951223761655
Relb	Eef1a1	0.48948951223761655
Foxn2	Ly9	0.48948572467445894
Zbtb7a	Ostf1	0.48948572467445894
Atf5	Exoc4	0.48948193711130134
Tef	Tgfbr1	0.4894781495481437
Zbtb20	Srpk2	0.4894781495481437
Zbtb1	Itpr1	0.4894743619849861
Zfpm1	Mxi1	0.4894743619849861
Kdm2b	Ankmy2	0.48946678685867084
Zfp52	Myo18a	0.48946678685867084
Eea1	Pdcd1lg2	0.48946299929551323
Mtf2	Gpr65	0.4894592117323556
Bcl11b	Ifit2	0.4894516366060404
Fosl2	Slc35d1	0.4894478490428828
Klf10	Cep68	0.4894478490428828
Zfp62	Tes	0.4894440614797252
Irf8	Riok3	0.4894364863534099
Zbtb17	Il15ra	0.4894364863534099
Phf1	Rasgrp2	0.4894326987902523
Satb1	Csnk1e	0.4894289112270947
Trps1	Ppme1	0.4894289112270947
Batf	Gem	0.4894251236639371
Phf20	Cd81	0.4894251236639371
Zfp598	Dnajc12	0.4894213361007795
Zfp688	Mcoln2	0.4894213361007795
Tcf4	Ccl20	0.48941754853762187
Zfp426	Tubgcp5	0.48941376097446426
Arid2	Sqle	0.48940997341130665
Zfp202	Rpl36al	0.48940997341130665
Zfp568	Exoc6	0.48940618584814904
Nr3c1	Rdh10	0.4894023982849914
Irf9	Slc14a1	0.48939861072183377
Nfe2l2	Slc39a14	0.48939861072183377
Maff	Acsl4	0.48939482315867616
Zhx1	Ascc1	0.48939482315867616
Zfp426	Ormdl1	0.48939103559551855
Zfp426	Trim24	0.48938724803236094
Cux1	Abcb1b	0.48938346046920334
Klf2	Sec14l1	0.48938346046920334
Creb1	Sult2b1	0.4893796729060457
Foxn2	Gbp4	0.4893796729060457
Cebpz	Egr2	0.48937209777973045
Srebf2	Ripk1	0.48936831021657284
Irf1	Hmgcl	0.4893607350902576
Skil	Ccl3	0.4893607350902576
Klf10	Hbs1l	0.4893569475271
Arid3a	Gimap4	0.4893531599639424
Mtf2	Rnf130	0.4893417972744695
Egr2	Pde2a	0.4893380097113119
Erf	Sfmbt2	0.4893380097113119
Fosl1	Sap30	0.4893342221481543
Sox4	Egln3	0.4893304345849967
Kdm5b	Atp6v1g1	0.4893266470218391
Nr4a2	Ptpre	0.4893228594586815
Erf	Piwil2	0.48931907189552387
Runx1	Acsbg1	0.48931528433236626
Hif1a	Chac1	0.489307709206051
Fosl1	Dusp6	0.4893039216428934
Kdm5b	Tom1	0.4893039216428934
Plagl2	Gbp2	0.48930013407973577
Atf5	Tmed3	0.48929634651657816
Litaf	Map3k8	0.48929634651657816
Pou6f1	Asnsd1	0.48928877139026294
Snapc2	Pycr1	0.48928877139026294
Creb1	Gfi1	0.4892811962639477
Phf20	Sox4	0.48927362113763245
Ncoa1	Lif	0.48926983357447484
Eea1	Abcg1	0.4892622584481596
Drap1	Ptger4	0.489258470885002
Snapc2	St7	0.489258470885002
Litaf	Rgs19	0.4892546833218444
Foxp1	Il12rb2	0.4892508957586868
Cenpb	Ptp4a3	0.4892433206323715
Zfp472	Stambp	0.4892395330692139
Plagl2	Rbm15	0.4892319579428987
Rorc	Creb3l2	0.4892319579428987
Zfp296	Plagl1	0.4892281703797411
Tulp3	Tbc1d14	0.4892243828165835
Zfp62	Fbxo21	0.4892243828165835
Atf2	Gbp2	0.48922059525342587
Mga	Ube2v1	0.48922059525342587
Kdm2b	Slc19a2	0.48921680769026826
Klf10	Ninj1	0.48921680769026826
Satb1	Abca1	0.4892130201271106
Cbx2	Psrc1	0.4892054450007954
Irf1	Nupr1	0.4892054450007954
Arid5a	Rara	0.48920165743763777
Zfpm1	Cd74	0.48920165743763777
Mga	Irf4	0.48919786987448016
Runx1	Rdh10	0.48919408231132255
Runx2	Stat2	0.48919408231132255
Ddit3	Akr1c12	0.48919029474816494
Fosl2	Gbp2	0.48919029474816494
Jun	Cd86	0.48918650718500734
Zfp202	Tes	0.48918650718500734
Aebp2	Dynll2	0.48917893205869206
Maff	Syce2	0.48917514449553445
Zkscan1	Rab8b	0.48917514449553445
Ankzf1	Slc2a3	0.48917135693237684
Klf3	Sytl3	0.48916756936921924
Zfp296	Mapk7	0.48916756936921924
Klf10	Ccl3	0.4891637818060616
Nfkb2	Gnpda1	0.4891562066797464
Atf5	Pcbp4	0.48915241911658874
Drap1	Egln1	0.48914863155343113
Egr2	Psrc1	0.48914863155343113
Tcf4	St7l	0.4891448439902735
Foxo3	Slc35d1	0.4891410564271159
Ahctf1	Nxn	0.4891372688639583
Sp100	Adora2a	0.4891334813008007
Sp100	St7l	0.4891334813008007
Runx1	B4galt1	0.4891296937376431
Atf6b	Gart	0.4891259061744855
Nfil3	Slc25a30	0.4891259061744855
Zfp707	Acin1	0.4891221186113278
Foxo1	Hbs1l	0.4891183310481702
Pou6f1	Rab8b	0.4891183310481702
Cdc5l	Prkca	0.4891145434850126
Zbtb44	Cdc23	0.4891145434850126
Fosl1	Pgs1	0.489110755921855
Zfp202	Cxcr6	0.489110755921855
Klf3	Il10rb	0.4891069683586974
Litaf	Samsn1	0.4891069683586974
Bbx	Polr3gl	0.48910318079553977
Nr4a2	Tnfaip8	0.48909939323238216
Sp100	Myo6	0.48909939323238216
Hif3a	Myo18a	0.48909560566922455
Mafg	Acsl4	0.48909181810606694
Sp3	Cebpb	0.4890880305429093
Cebpg	Socs3	0.48908045541659406
Bbx	Cnn2	0.48907666785343645
Rela	Cd74	0.48907666785343645
Irf4	Mical1	0.48906909272712124
Sp3	Arid3a	0.4890653051639636
Stat1	Stat2	0.489061517600806
Tcf4	Vamp4	0.489061517600806
Foxo3	Cdk5	0.48905773003764835
Gtf2ird1	Glipr1	0.48905394247449074
Hes6	Nt5e	0.48905015491133313
Mef2d	Tmtc4	0.4890463673481755
Kdm2b	Mapk3	0.4890387922218603
Nfe2l2	H2afx	0.4890387922218603
Mga	Il12rb2	0.4890350046587027
Satb1	Cxcr4	0.4890350046587027
Aebp2	Zmat3	0.4890312170955451
Rreb1	Ptger4	0.4890274295323874
Klf7	Nxn	0.4890236419692298
Zfp202	Creb3l2	0.4890236419692298
Runx1	Nt5e	0.4890198544060722
Ddit3	Hlcs	0.4890160668429146
Atf6b	Cnnm3	0.489012279279757
Zmiz2	Ncdn	0.489012279279757
Hes6	Ccr7	0.4890084917165994
Mxi1	Plxnd1	0.4890084917165994
Creb3l2	Ifngr2	0.48900470415344177
Foxo1	Dgat1	0.48900470415344177
Gtf2ird1	Cd160	0.48899712902712655
Zfp280c	Gnb5	0.48899712902712655
Patz1	Sptlc1	0.4889933414639689
Nfil3	Naga	0.4889895539008113
Tef	Creb3l2	0.4889895539008113
Satb1	Xrcc5	0.48898576633765367
Zzz3	Gzmb	0.48898576633765367
Zfp703	Itpr1	0.48897819121133845
Pbx2	Cttn	0.48897440364818084
Fosl1	Tacc2	0.48897061608502324
Zfp568	Sfmbt1	0.4889668285218656
Fosl2	Cxcr4	0.48896304095870796
Snapc2	Dbt	0.48895546583239274
Mafg	Nckap1	0.48895167826923513
Stat3	Actn1	0.4889478907060775
Ddit3	Nckap1	0.4889441031429199
Sp100	Ada	0.4889441031429199
Atf6	Rabgap1l	0.4889403155797623
Atf3	Pdzk1ip1	0.48893274045344703
Zfp90	Map4k4	0.48893274045344703
Irf2	Il15ra	0.4889289528902894
Mbd6	Adora2a	0.4889289528902894
Rxrb	Rpl24	0.4889251653271318
Trps1	Ppm1d	0.4889251653271318
Atf3	Cyp1b1	0.4889213777639742
Phf20	Exoc4	0.488913802637659
Tcf12	Mmd	0.488913802637659
Mxd4	Acss1	0.4889100150745014
Foxo3	Ascc1	0.48890622751134377
Irf9	Stat3	0.48890622751134377
Tcf3	Slc2a3	0.48890243994818616
Creb3l2	Dph1	0.4888986523850285
Mxd4	Epsti1	0.4888948648218709
Hmgb1	Dhrs4	0.4888910772587133
Nfe2l2	Itga3	0.4888910772587133
Rel	Cd86	0.48888350213239806
Pou6f1	Pigb	0.48887971456924045
Arid3a	Abcg1	0.48887592700608284
Drap1	Plscr3	0.48887592700608284
Mxd4	Naga	0.48887213944292524
Patz1	Srxn1	0.48887213944292524
Foxp1	Nedd4	0.48886835187976757
Mafg	Cyp1b1	0.48886835187976757
Zfp568	Dffb	0.48886077675345235
Zfp688	Sh3gl3	0.48885698919029474
Nfkb2	Myo18a	0.4888456265008219
Rel	Socs1	0.48883805137450664
Cdc5l	Plekho1	0.48883426381134903
Hif3a	Ptger4	0.48883426381134903
Zfp574	Serpinb9	0.4888266886850338
Relb	Cln5	0.4888229011218762
Tef	Map3k5	0.4888191135587186
Klf3	Gadd45g	0.488815325995561
Ncoa3	Picalm	0.48880775086924577
Zhx1	Mapkapk2	0.4888039633060881
Nfatc1	Ldlrap1	0.4888001757429305
Creb1	Slamf7	0.4887926006166153
Mnt	Polr3gl	0.4887926006166153
Klf10	BC029722	0.48878881305345767
Zfp62	Itgb1	0.48878881305345767
Egr3	Tspan13	0.48878502549030006
Zeb2	Myo18a	0.48878502549030006
Zfp68	Ubiad1	0.48878123792714245
Nfatc1	Klf13	0.48877745036398484
Zmiz2	St7l	0.48877745036398484
Kdm2b	Cish	0.4887736628008272
Plagl2	Sh2d3c	0.4887736628008272
Cebpz	Fbxo11	0.48876987523766957
Stat3	Evi2a	0.48876608767451196
Satb1	BC021614	0.48876230011135435
Trps1	Pfkp	0.48876230011135435
Zbtb44	Wdr82	0.48875851254819674
Nhlh1	Rps6ka4	0.48875472498503914
Zkscan1	Dnajc12	0.4887509374218815
Plagl1	Vav1	0.4887471498587239
Srf	Plaur	0.48874336229556625
Ash1l	Zfp36l1	0.48873957473240864
Mbd6	Rps6	0.48873578716925103
Zfp202	Sh3gl3	0.48873578716925103
Ncoa1	Stat3	0.4887319996060934
Sp3	Acox1	0.4887319996060934
Gabpa	Afp	0.4887282120429358
Cbx2	Lgals3bp	0.4887244244797782
Cic	Piwil2	0.4887244244797782
Zfp275	Cltb	0.4887206369166206
Zfp703	Serpinb6b	0.488716849353463
Zbtb45	Pcmt1	0.4887130617903054
Zfp445	Tsc1	0.4887130617903054
Ncoa3	Inpp5a	0.4887092742271477
Sp3	Tmtc4	0.4887092742271477
Klf10	Snx11	0.4887054866639901
Zfp869	Egln1	0.4887054866639901
Nfil3	Rnf113a1	0.4887016991008325
Arid2	Hsd17b7	0.4886979115376749
Zfp598	Cst3	0.4886979115376749
Sp100	Gadd45g	0.4886941239745173
Phf1	Ift57	0.48869033641135967
Foxn2	Epsti1	0.48868654884820206
Tcf4	Cyp1b1	0.48868654884820206
Arid5a	Endod1	0.48868276128504445
Rreb1	Sox4	0.4886789737218868
Zfpm1	Bmpr1a	0.4886789737218868
Ncoa3	Cd9	0.4886751861587292
Gabpa	Minpp1	0.48867139859557157
Pbx2	Prickle1	0.48867139859557157
Ahr	Pou2f2	0.48866761103241396
Jun	Gap43	0.48866761103241396
Relb	Prickle1	0.48866382346925635
Klf7	Stra6	0.48866003590609874
Klf13	Phldb1	0.48865624834294114
Hes6	Pcmt1	0.4886524607797835
Hes6	Slc6a6	0.48864488565346825
Tulp3	Rap1gds1	0.48864488565346825
Zfp35	Mmachc	0.48864109809031064
Sox4	Sla2	0.48863731052715303
Stat5b	Cd44	0.48863731052715303
Ahctf1	Dynll2	0.4886335229639954
Sp100	Tnnt2	0.4886335229639954
Klf4	Ndrg2	0.4886297354008378
Satb1	Grina	0.4886297354008378
Hif3a	Rreb1	0.4886221602745226
Rreb1	Cysltr1	0.4886221602745226
Mga	Casp6	0.48861837271136493
Cbx2	Tns1	0.4886145851482073
Nr4a3	Tsc22d3	0.4886107975850497
Gabpa	Mxi1	0.4886032224587345
Nfkb1	Antxr2	0.4885994348955769
Zfp87	Cox17	0.4885956473324193
Zzz3	Impa2	0.4885956473324193
Zkscan1	Rab4b	0.48858807220610406
Klf10	Trib2	0.4885804970797888
Eea1	S100a13	0.4885767095166312
Nr3c1	Dlst	0.4885767095166312
Irf8	Satb1	0.48857292195347357
Jun	Rgs16	0.48857292195347357
Nfat5	Tnfsf11	0.48856913439031596
Sp3	Clybl	0.48856534682715835
Zeb2	Rgs1	0.48856155926400074
Zfp275	Zfp36l1	0.48855777170084314
Zfp688	Chic2	0.48855777170084314
Cdc5l	Akr1c12	0.48855398413768547
Pou6f1	Kctd12	0.48855398413768547
Snapc2	Stard5	0.48855019657452786
Zfp90	Mpdu1	0.48855019657452786
Irf2	Chst12	0.48854262144821264
Zfpm1	Extl3	0.48854262144821264
Klf10	Mical1	0.48853883388505503
Srebf2	Ptprcap	0.4885312587587398
Zbtb1	Gnpda1	0.4885274711955822
Irf9	Gadd45g	0.48852368363242454
Zbtb48	Gripap1	0.48852368363242454
Zfp90	Vapb	0.48851989606926693
Foxp1	Myb	0.4885161085061093
